order_id,user_id,skill_name,correct
56259,u120,s5,0
56260,u158,s27,0
56261,u13,s36,0
56262,u98,s32,0
56263,u41,s30,0
56264,u69,s0,0
56265,u170,s5,0
56266,u119,s17,0
56267,u172,s43,0
56268,u75,s20,0
56269,u137,s26,0
56270,u145,s19,0
56271,u81,s43,0
56272,u134,s27,0
56273,u199,s47,0
56274,u130,s5,1
56275,u18,s35,0
56276,u62,s5,0
56277,u121,s48,0
56278,u1,s27,1
56279,u106,s22,1
56280,u91,s11,0
56281,u62,s10,0
56282,u78,s26,0
56283,u115,s8,0
56284,u164,s47,1
56285,u122,s18,0
56286,u77,s10,0
56287,u162,s14,0
56288,u172,s37,0
56289,u83,s48,0
56290,u39,s45,1
56291,u182,s11,1
56292,u59,s42,0
56293,u30,s6,0
56294,u161,s27,0
56295,u36,s48,0
56296,u158,s32,0
56297,u11,s3,0
56298,u123,s9,1
56299,u148,s23,0
56300,u180,s27,0
56301,u123,s28,1
56302,u160,s40,0
56303,u165,s12,1
56304,u6,s23,0
56305,u164,s42,0
56306,u78,s30,0
56307,u98,s19,0
56308,u94,s30,0
56309,u118,s28,0
56310,u50,s30,0
56311,u30,s26,0
56312,u74,s8,1
56313,u163,s18,0
56314,u198,s38,0
56315,u78,s40,0
56316,u190,s16,0
56317,u172,s34,0
56318,u110,s15,0
56319,u126,s12,1
56320,u68,s6,0
56321,u84,s48,0
56322,u80,s14,0
56323,u27,s22,1
56324,u6,s14,0
56325,u3,s23,0
56326,u193,s18,1
56327,u122,s24,0
56328,u166,s9,0
56329,u62,s31,0
56330,u72,s6,0
56331,u52,s42,1
56332,u191,s30,0
56333,u116,s19,1
56334,u37,s34,0
56335,u10,s18,0
56336,u63,s36,0
56337,u127,s14,0
56338,u68,s40,0
56339,u39,s9,0
56340,u143,s9,0
56341,u155,s4,0
56342,u101,s9,0
56343,u86,s41,0
56344,u99,s14,0
56345,u151,s4,1
56346,u175,s32,0
56347,u175,s35,0
56348,u45,s38,0
56349,u104,s22,0
56350,u107,s1,1
56351,u115,s0,0
56352,u15,s25,1
56353,u108,s4,1
56354,u67,s22,0
56355,u146,s0,0
56356,u146,s19,0
56357,u39,s8,0
56358,u43,s4,0
56359,u105,s14,0
56360,u172,s27,0
56361,u66,s23,0
56362,u28,s44,0
56363,u107,s42,0
56364,u166,s3,0
56365,u160,s30,0
56366,u187,s19,1
56367,u36,s3,0
56368,u33,s19,0
56369,u15,s26,0
56370,u177,s38,1
56371,u115,s18,0
56372,u79,s32,0
56373,u186,s25,0
56374,u57,s23,0
56375,u47,s5,0
56376,u143,s38,0
56377,u97,s1,0
56378,u126,s17,0
56379,u165,s15,0
56380,u6,s11,0
56381,u80,s35,0
56382,u173,s15,0
56383,u76,s36,0
56384,u19,s14,0
56385,u173,s38,0
56386,u39,s3,0
56387,u20,s1,0
56388,u184,s14,0
56389,u187,s35,1
56390,u125,s24,0
56391,u131,s7,0
56392,u163,s1,1
56393,u60,s13,0
56394,u53,s27,0
56395,u44,s13,0
56396,u72,s43,0
56397,u49,s49,0
56398,u55,s22,0
56399,u139,s25,0
56400,u111,s30,1
56401,u144,s47,0
56402,u95,s30,0
56403,u193,s14,0
56404,u62,s6,0
56405,u183,s18,0
56406,u127,s37,0
56407,u186,s38,0
56408,u129,s31,0
56409,u191,s14,1
56410,u15,s28,0
56411,u92,s12,0
56412,u11,s4,0
56413,u197,s30,0
56414,u153,s13,1
56415,u7,s0,0
56416,u142,s30,0
56417,u30,s42,0
56418,u141,s6,1
56419,u69,s21,0
56420,u158,s2,0
56421,u140,s38,0
56422,u167,s26,0
56423,u88,s37,0
56424,u195,s3,1
56425,u132,s41,0
56426,u114,s34,1
56427,u21,s49,0
56428,u60,s28,1
56429,u38,s41,0
56430,u113,s2,0
56431,u120,s7,0
56432,u71,s32,1
56433,u116,s21,0
56434,u37,s22,0
56435,u42,s9,1
56436,u148,s23,0
56437,u90,s35,1
56438,u91,s2,0
56439,u154,s11,0
56440,u104,s41,0
56441,u123,s28,0
56442,u139,s35,0
56443,u126,s32,0
56444,u148,s17,0
56445,u6,s12,0
56446,u118,s15,0
56447,u117,s10,0
56448,u98,s20,0
56449,u82,s16,0
56450,u74,s43,0
56451,u146,s8,0
56452,u104,s27,0
56453,u192,s40,0
56454,u10,s4,0
56455,u148,s15,0
56456,u138,s32,1
56457,u123,s35,0
56458,u68,s30,0
56459,u128,s1,0
56460,u35,s42,0
56461,u184,s27,0
56462,u84,s38,1
56463,u30,s12,0
56464,u144,s7,0
56465,u185,s13,1
56466,u69,s40,0
56467,u157,s29,1
56468,u22,s17,0
56469,u61,s9,1
56470,u130,s13,0
56471,u29,s2,0
56472,u83,s44,0
56473,u94,s30,0
56474,u182,s21,0
56475,u90,s7,1
56476,u34,s7,0
56477,u187,s47,0
56478,u90,s22,1
56479,u184,s40,0
56480,u54,s43,0
56481,u180,s26,0
56482,u118,s5,0
56483,u141,s36,0
56484,u8,s30,0
56485,u104,s6,1
56486,u10,s13,0
56487,u198,s48,0
56488,u40,s37,0
56489,u116,s22,1
56490,u191,s14,0
56491,u17,s12,0
56492,u33,s32,0
56493,u28,s31,0
56494,u61,s16,0
56495,u99,s9,0
56496,u108,s14,0
56497,u96,s27,0
56498,u132,s38,0
56499,u74,s13,0
56500,u144,s22,0
56501,u12,s2,0
56502,u142,s31,0
56503,u130,s34,0
56504,u18,s16,0
56505,u162,s6,0
56506,u20,s20,0
56507,u114,s20,0
56508,u140,s49,0
56509,u196,s13,0
56510,u155,s4,0
56511,u70,s9,0
56512,u46,s6,1
56513,u126,s30,1
56514,u10,s9,0
56515,u10,s27,0
56516,u142,s19,0
56517,u41,s20,0
56518,u179,s14,0
56519,u136,s24,0
56520,u125,s46,0
56521,u165,s23,0
56522,u127,s5,1
56523,u116,s23,0
56524,u183,s8,0
56525,u158,s22,0
56526,u93,s10,0
56527,u55,s2,0
56528,u122,s8,0
56529,u82,s13,0
56530,u26,s39,0
56531,u73,s1,0
56532,u13,s49,1
56533,u47,s19,0
56534,u175,s12,0
56535,u178,s24,0
56536,u75,s49,0
56537,u22,s30,0
56538,u108,s30,0
56539,u152,s0,0
56540,u111,s4,0
56541,u141,s4,0
56542,u121,s48,0
56543,u183,s16,0
56544,u24,s3,0
56545,u177,s24,0
56546,u92,s29,0
56547,u194,s23,0
56548,u143,s35,0
56549,u176,s24,0
56550,u137,s23,0
56551,u136,s31,1
56552,u104,s36,1
56553,u163,s0,0
56554,u69,s26,0
56555,u144,s9,1
56556,u166,s8,1
56557,u130,s41,0
56558,u130,s32,0
56559,u2,s16,0
56560,u170,s11,0
56561,u195,s32,0
56562,u197,s20,0
56563,u182,s32,0
56564,u75,s22,0
56565,u82,s4,0
56566,u133,s37,0
56567,u190,s2,0
56568,u133,s14,1
56569,u105,s30,1
56570,u76,s34,0
56571,u28,s14,0
56572,u127,s45,0
56573,u99,s1,0
56574,u1,s40,0
56575,u165,s24,0
56576,u162,s41,1
56577,u79,s5,0
56578,u14,s12,0
56579,u96,s8,1
56580,u74,s49,0
56581,u195,s40,0
56582,u61,s10,0
56583,u124,s31,1
56584,u48,s23,0
56585,u84,s19,0
56586,u199,s4,1
56587,u190,s22,0
56588,u34,s13,0
56589,u199,s0,1
56590,u76,s5,0
56591,u68,s9,0
56592,u136,s30,0
56593,u81,s8,0
56594,u21,s42,1
56595,u52,s19,0
56596,u117,s6,1
56597,u32,s2,1
56598,u35,s7,1
56599,u151,s29,0
56600,u4,s11,1
56601,u117,s39,0
56602,u128,s18,0
56603,u123,s43,0
56604,u9,s33,1
56605,u15,s32,0
56606,u158,s27,0
56607,u105,s32,0
56608,u21,s10,0
56609,u185,s3,0
56610,u129,s5,0
56611,u107,s34,0
56612,u27,s0,0
56613,u170,s18,0
56614,u168,s33,0
56615,u148,s1,0
56616,u7,s13,0
56617,u124,s19,0
56618,u70,s24,1
56619,u35,s28,0
56620,u191,s25,1
56621,u142,s28,0
56622,u91,s14,0
56623,u106,s35,0
56624,u91,s32,0
56625,u166,s48,0
56626,u186,s38,0
56627,u75,s33,1
56628,u11,s16,0
56629,u2,s8,0
56630,u95,s15,0
56631,u14,s32,0
56632,u106,s43,0
56633,u57,s8,0
56634,u43,s47,0
56635,u142,s20,0
56636,u175,s22,1
56637,u165,s35,0
56638,u116,s35,0
56639,u142,s31,0
56640,u90,s22,0
56641,u152,s5,0
56642,u19,s48,0
56643,u21,s17,1
56644,u0,s20,1
56645,u162,s3,0
56646,u127,s19,0
56647,u186,s26,0
56648,u35,s44,1
56649,u112,s30,0
56650,u157,s3,0
56651,u50,s6,0
56652,u129,s30,0
56653,u64,s8,1
56654,u158,s15,1
56655,u120,s8,0
56656,u191,s35,0
56657,u103,s34,0
56658,u113,s42,1
56659,u146,s43,0
56660,u52,s5,0
56661,u195,s26,0
56662,u151,s4,1
56663,u32,s22,0
56664,u50,s44,0
56665,u92,s6,0
56666,u43,s11,0
56667,u61,s24,0
56668,u190,s13,0
56669,u123,s13,0
56670,u180,s41,0
56671,u30,s49,0
56672,u71,s24,0
56673,u21,s9,0
56674,u0,s22,1
56675,u121,s45,1
56676,u19,s5,0
56677,u194,s38,0
56678,u63,s8,1
56679,u94,s3,1
56680,u45,s8,0
56681,u149,s47,0
56682,u83,s22,0
56683,u6,s29,0
56684,u36,s24,0
56685,u85,s12,1
56686,u12,s20,0
56687,u45,s48,1
56688,u10,s32,1
56689,u140,s13,0
56690,u41,s8,0
56691,u46,s3,0
56692,u21,s11,0
56693,u94,s11,0
56694,u84,s14,0
56695,u199,s2,0
56696,u167,s5,0
56697,u23,s37,0
56698,u125,s38,0
56699,u8,s4,0
56700,u38,s7,1
56701,u67,s8,1
56702,u191,s31,0
56703,u185,s45,1
56704,u181,s38,0
56705,u11,s18,1
56706,u9,s43,0
56707,u42,s24,1
56708,u50,s45,0
56709,u161,s11,0
56710,u156,s27,0
56711,u73,s7,0
56712,u198,s6,1
56713,u49,s31,0
56714,u177,s13,0
56715,u84,s38,0
56716,u129,s25,1
56717,u65,s30,0
56718,u151,s43,0
56719,u24,s5,0
56720,u48,s5,1
56721,u177,s26,0
56722,u12,s38,0
56723,u122,s32,0
56724,u122,s13,0
56725,u91,s43,0
56726,u71,s32,0
56727,u68,s47,1
56728,u35,s27,0
56729,u134,s49,1
56730,u189,s28,0
56731,u153,s6,0
56732,u81,s5,0
56733,u108,s44,1
56734,u78,s42,0
56735,u89,s24,0
56736,u146,s11,0
56737,u3,s0,0
56738,u32,s41,0
56739,u191,s32,0
56740,u167,s3,1
56741,u5,s24,0
56742,u18,s48,0
56743,u39,s10,1
56744,u97,s8,0
56745,u152,s39,0
56746,u134,s10,0
56747,u50,s4,1
56748,u18,s42,0
56749,u65,s43,0
56750,u127,s19,0
56751,u9,s12,0
56752,u65,s45,0
56753,u162,s13,1
56754,u168,s28,0
56755,u7,s4,0
56756,u158,s2,0
56757,u186,s3,0
56758,u86,s5,0
56759,u108,s8,0
56760,u111,s41,0
56761,u56,s25,0
56762,u80,s24,0
56763,u26,s47,0
56764,u11,s24,0
56765,u197,s9,0
56766,u118,s0,0
56767,u131,s6,1
56768,u87,s19,0
56769,u98,s9,0
56770,u38,s0,0
56771,u34,s35,0
56772,u186,s3,1
56773,u191,s7,0
56774,u150,s9,1
56775,u50,s12,0
56776,u24,s23,1
56777,u1,s0,0
56778,u29,s48,0
56779,u149,s47,1
56780,u101,s13,0
56781,u3,s22,0
56782,u42,s19,0
56783,u30,s2,0
56784,u136,s32,0
56785,u191,s43,0
56786,u195,s38,0
56787,u161,s20,0
56788,u86,s10,1
56789,u134,s10,0
56790,u3,s5,0
56791,u179,s19,0
56792,u170,s38,0
56793,u64,s28,0
56794,u82,s10,0
56795,u152,s28,0
56796,u31,s45,0
56797,u91,s31,0
56798,u39,s10,1
56799,u174,s35,0
56800,u138,s30,0
56801,u160,s20,0
56802,u185,s19,1
56803,u94,s7,0
56804,u163,s31,1
56805,u185,s49,0
56806,u116,s23,0
56807,u158,s49,0
56808,u157,s42,0
56809,u89,s31,0
56810,u81,s6,0
56811,u23,s9,0
56812,u161,s18,1
56813,u81,s27,0
56814,u110,s34,0
56815,u87,s30,0
56816,u30,s24,0
56817,u22,s38,0
56818,u106,s23,0
56819,u98,s0,0
56820,u94,s14,0
56821,u93,s26,0
56822,u42,s7,1
56823,u2,s10,0
56824,u180,s10,0
56825,u66,s16,0
56826,u20,s42,0
56827,u117,s14,0
56828,u30,s30,0
56829,u153,s10,0
56830,u32,s49,1
56831,u67,s30,0
56832,u152,s32,1
56833,u55,s41,0
56834,u14,s5,0
56835,u76,s8,1
56836,u62,s39,0
56837,u9,s3,0
56838,u87,s35,0
56839,u99,s38,1
56840,u50,s29,1
56841,u129,s1,0
56842,u20,s11,0
56843,u162,s6,0
56844,u68,s1,0
56845,u166,s43,0
56846,u127,s11,0
56847,u14,s48,0
56848,u177,s9,0
56849,u43,s1,0
56850,u24,s41,0
56851,u22,s37,0
56852,u146,s32,0
56853,u12,s10,0
56854,u162,s5,0
56855,u116,s12,1
56856,u59,s14,0
56857,u127,s5,0
56858,u47,s17,0
56859,u64,s5,0
56860,u39,s13,0
56861,u131,s46,0
56862,u144,s5,0
56863,u189,s27,0
56864,u56,s9,1
56865,u100,s20,1
56866,u79,s17,0
56867,u129,s43,1
56868,u9,s4,0
56869,u46,s32,1
56870,u141,s14,1
56871,u90,s42,0
56872,u26,s32,0
56873,u52,s2,0
56874,u198,s12,0
56875,u3,s20,0
56876,u184,s36,0
56877,u45,s2,1
56878,u65,s6,0
56879,u8,s35,0
56880,u179,s23,0
56881,u141,s24,0
56882,u18,s31,0
56883,u192,s48,0
56884,u182,s19,1
56885,u48,s43,0
56886,u177,s17,0
56887,u123,s3,0
56888,u171,s42,0
56889,u102,s42,0
56890,u103,s11,1
56891,u15,s47,0
56892,u95,s4,0
56893,u22,s26,0
56894,u28,s42,0
56895,u169,s21,1
56896,u194,s6,0
56897,u85,s42,1
56898,u142,s25,0
56899,u40,s10,0
56900,u186,s47,0
56901,u101,s6,0
56902,u43,s20,0
56903,u59,s43,0
56904,u170,s17,0
56905,u157,s7,1
56906,u123,s1,0
56907,u198,s36,0
56908,u163,s9,1
56909,u26,s42,0
56910,u115,s28,0
56911,u123,s18,1
56912,u122,s22,0
56913,u42,s43,0
56914,u173,s27,0
56915,u111,s22,0
56916,u1,s4,0
56917,u61,s32,0
56918,u114,s14,0
56919,u3,s41,0
56920,u52,s8,0
56921,u3,s38,0
56922,u189,s26,0
56923,u15,s34,0
56924,u147,s11,0
56925,u74,s12,0
56926,u57,s14,0
56927,u25,s8,0
56928,u155,s2,0
56929,u10,s14,0
56930,u116,s1,0
56931,u9,s18,0
56932,u188,s42,0
56933,u65,s32,1
56934,u87,s42,1
56935,u95,s0,0
56936,u118,s23,0
56937,u1,s46,0
56938,u145,s8,0
56939,u46,s46,0
56940,u7,s3,0
56941,u123,s29,0
56942,u12,s2,0
56943,u135,s31,0
56944,u81,s38,0
56945,u43,s41,0
56946,u87,s15,0
56947,u95,s22,0
56948,u16,s35,1
56949,u101,s22,0
56950,u133,s17,0
56951,u22,s48,1
56952,u108,s4,0
56953,u129,s12,0
56954,u199,s28,0
56955,u8,s22,0
56956,u48,s26,1
56957,u31,s30,0
56958,u97,s6,0
56959,u53,s23,0
56960,u190,s25,0
56961,u153,s26,0
56962,u121,s29,0
56963,u30,s28,1
56964,u155,s3,0
56965,u135,s21,1
56966,u158,s14,0
56967,u112,s10,0
56968,u68,s30,0
56969,u43,s41,1
56970,u48,s4,0
56971,u44,s42,1
56972,u168,s46,0
56973,u102,s39,0
56974,u167,s24,1
56975,u153,s4,0
56976,u114,s1,0
56977,u130,s13,0
56978,u194,s17,0
56979,u101,s39,0
56980,u130,s6,0
56981,u106,s0,0
56982,u73,s38,1
56983,u56,s35,0
56984,u94,s47,1
56985,u40,s17,0
56986,u29,s18,0
56987,u76,s5,0
56988,u178,s15,0
56989,u125,s49,0
56990,u74,s13,0
56991,u185,s20,0
56992,u10,s3,0
56993,u160,s12,0
56994,u152,s26,0
56995,u57,s32,0
56996,u52,s15,0
56997,u121,s4,0
56998,u185,s40,1
56999,u180,s38,0
57000,u29,s6,0
57001,u122,s48,1
57002,u174,s40,0
57003,u167,s17,0
57004,u117,s38,1
57005,u80,s6,0
57006,u73,s5,0
57007,u164,s6,0
57008,u148,s34,0
57009,u141,s41,0
57010,u13,s26,1
57011,u3,s41,0
57012,u144,s26,0
57013,u46,s1,0
57014,u116,s35,0
57015,u80,s22,0
57016,u137,s35,0
57017,u17,s6,0
57018,u130,s17,1
57019,u137,s17,0
57020,u82,s24,0
57021,u165,s44,0
57022,u155,s37,0
57023,u177,s42,0
57024,u43,s14,0
57025,u126,s42,0
57026,u140,s47,1
57027,u113,s27,0
57028,u73,s16,0
57029,u173,s27,1
57030,u191,s0,0
57031,u182,s6,1
57032,u194,s4,0
57033,u164,s24,0
57034,u1,s8,0
57035,u148,s42,0
57036,u130,s37,0
57037,u72,s42,0
57038,u132,s17,0
57039,u156,s40,0
57040,u10,s2,1
57041,u197,s8,0
57042,u12,s9,0
57043,u194,s19,0
57044,u139,s25,1
57045,u165,s32,0
57046,u13,s38,0
57047,u118,s42,0
57048,u151,s13,0
57049,u185,s23,0
57050,u198,s40,0
57051,u86,s16,1
57052,u70,s22,0
57053,u83,s2,0
57054,u78,s8,0
57055,u136,s22,0
57056,u12,s26,0
57057,u6,s10,1
57058,u153,s22,0
57059,u174,s32,0
57060,u97,s24,0
57061,u12,s38,0
57062,u169,s5,0
57063,u32,s6,0
57064,u74,s28,1
57065,u76,s22,0
57066,u147,s49,0
57067,u0,s16,0
57068,u80,s44,0
57069,u36,s18,0
57070,u60,s18,0
57071,u8,s31,0
57072,u35,s10,0
57073,u0,s37,0
57074,u110,s2,1
57075,u89,s32,0
57076,u175,s0,1
57077,u168,s16,0
57078,u140,s39,1
57079,u165,s30,1
57080,u116,s4,0
57081,u155,s7,0
57082,u26,s0,1
57083,u63,s24,0
57084,u31,s32,0
57085,u69,s0,0
57086,u40,s22,0
57087,u159,s29,0
57088,u137,s15,0
57089,u66,s37,1
57090,u129,s16,0
57091,u60,s24,0
57092,u58,s2,0
57093,u14,s2,0
57094,u105,s46,1
57095,u191,s22,1
57096,u46,s11,0
57097,u187,s18,0
57098,u10,s9,0
57099,u167,s2,0
57100,u50,s49,0
57101,u165,s13,0
57102,u33,s27,0
57103,u192,s26,1
57104,u59,s32,1
57105,u92,s26,0
57106,u80,s39,0
57107,u167,s24,0
57108,u41,s9,0
57109,u16,s47,1
57110,u190,s3,0
57111,u139,s8,0
57112,u52,s0,0
57113,u10,s14,0
57114,u103,s9,0
57115,u143,s9,1
57116,u50,s45,0
57117,u184,s14,1
57118,u158,s40,0
57119,u68,s31,0
57120,u179,s10,0
57121,u69,s5,0
57122,u131,s2,0
57123,u76,s27,0
57124,u144,s24,0
57125,u61,s30,1
57126,u170,s3,0
57127,u38,s48,0
57128,u158,s44,0
57129,u86,s44,1
57130,u146,s17,0
57131,u167,s18,0
57132,u191,s29,0
57133,u26,s28,0
57134,u159,s43,0
57135,u154,s29,0
57136,u71,s32,0
57137,u196,s31,0
57138,u20,s43,0
57139,u124,s12,0
57140,u37,s30,0
57141,u190,s46,0
57142,u161,s5,0
57143,u31,s22,0
57144,u158,s37,1
57145,u180,s0,0
57146,u40,s18,0
57147,u144,s12,1
57148,u170,s34,0
57149,u58,s31,0
57150,u103,s6,0
57151,u175,s36,0
57152,u16,s8,0
57153,u191,s30,1
57154,u74,s18,1
57155,u74,s28,1
57156,u160,s2,0
57157,u159,s15,0
57158,u91,s43,0
57159,u35,s8,0
57160,u60,s28,0
57161,u24,s8,0
57162,u47,s24,0
57163,u46,s5,0
57164,u49,s39,0
57165,u138,s31,0
57166,u199,s43,1
57167,u139,s32,0
57168,u188,s19,0
57169,u14,s27,0
57170,u92,s3,0
57171,u158,s9,0
57172,u199,s43,0
57173,u193,s32,0
57174,u46,s19,0
57175,u83,s6,0
57176,u6,s8,0
57177,u160,s38,0
57178,u199,s8,1
57179,u5,s31,0
57180,u87,s3,0
57181,u84,s5,0
57182,u108,s7,0
57183,u153,s31,0
57184,u164,s32,0
57185,u102,s7,1
57186,u126,s32,0
57187,u136,s3,0
57188,u48,s24,0
57189,u13,s3,0
57190,u123,s19,0
57191,u1,s13,0
57192,u101,s6,0
57193,u92,s48,0
57194,u59,s49,0
57195,u172,s19,0
57196,u105,s43,1
57197,u80,s35,0
57198,u102,s9,0
57199,u151,s11,1
57200,u119,s39,1
57201,u99,s7,0
57202,u106,s49,0
57203,u144,s25,1
57204,u195,s47,0
57205,u181,s36,0
57206,u137,s10,0
57207,u10,s47,0
57208,u160,s23,0
57209,u176,s25,0
57210,u124,s11,0
57211,u187,s22,0
57212,u149,s19,0
57213,u116,s38,0
57214,u65,s13,0
57215,u174,s32,1
57216,u198,s12,0
57217,u31,s7,0
57218,u69,s1,0
57219,u133,s16,0
57220,u187,s19,0
57221,u63,s17,0
57222,u155,s0,0
57223,u189,s8,0
57224,u41,s17,1
57225,u6,s2,0
57226,u61,s13,0
57227,u175,s9,0
57228,u4,s44,0
57229,u113,s4,1
57230,u169,s8,0
57231,u2,s4,0
57232,u185,s14,0
57233,u123,s27,0
57234,u30,s45,1
57235,u156,s38,0
57236,u159,s7,1
57237,u14,s44,1
57238,u188,s1,0
57239,u80,s29,0
57240,u26,s35,0
57241,u159,s15,0
57242,u171,s4,0
57243,u19,s34,0
57244,u158,s15,0
57245,u51,s16,0
57246,u70,s5,1
57247,u148,s37,0
57248,u7,s10,0
57249,u58,s31,0
57250,u10,s8,0
57251,u162,s9,0
57252,u6,s19,0
57253,u150,s15,0
57254,u130,s13,0
57255,u188,s4,0
57256,u118,s19,1
57257,u5,s42,0
57258,u153,s49,1
57259,u120,s38,0
57260,u111,s28,0
57261,u187,s32,1
57262,u67,s13,0
57263,u46,s17,0
57264,u51,s37,0
57265,u20,s48,0
57266,u95,s15,1
57267,u137,s16,1
57268,u18,s37,0
57269,u66,s7,0
57270,u177,s38,0
57271,u185,s8,0
57272,u1,s18,0
57273,u50,s24,0
57274,u160,s22,0
57275,u142,s47,1
57276,u91,s6,0
57277,u9,s42,0
57278,u46,s2,0
57279,u19,s6,0
57280,u59,s30,0
57281,u61,s39,0
57282,u30,s5,0
57283,u85,s32,0
57284,u89,s20,0
57285,u71,s31,1
57286,u58,s28,0
57287,u114,s5,0
57288,u146,s31,0
57289,u145,s35,0
57290,u52,s22,1
57291,u197,s38,1
57292,u17,s6,0
57293,u80,s47,0
57294,u187,s2,0
57295,u30,s15,0
57296,u12,s22,0
57297,u162,s11,0
57298,u86,s44,0
57299,u105,s12,1
57300,u92,s23,1
57301,u70,s5,1
57302,u153,s26,0
57303,u186,s12,1
57304,u58,s37,0
57305,u64,s45,0
57306,u107,s36,1
57307,u50,s43,0
57308,u128,s14,0
57309,u116,s24,0
57310,u100,s26,0
57311,u109,s5,1
57312,u1,s5,0
57313,u102,s22,0
57314,u166,s35,0
57315,u119,s16,0
57316,u114,s37,0
57317,u45,s13,0
57318,u52,s22,0
57319,u38,s31,0
57320,u154,s14,0
57321,u98,s18,0
57322,u138,s7,0
57323,u178,s15,0
57324,u36,s15,0
57325,u40,s1,0
57326,u97,s45,0
57327,u73,s29,1
57328,u53,s45,0
57329,u66,s19,0
57330,u35,s3,0
57331,u114,s32,0
57332,u191,s22,0
57333,u42,s4,0
57334,u64,s27,0
57335,u39,s10,0
57336,u150,s20,0
57337,u34,s46,0
57338,u94,s25,0
57339,u35,s41,0
57340,u72,s49,0
57341,u195,s23,0
57342,u108,s12,0
57343,u28,s8,0
57344,u67,s24,0
57345,u56,s34,0
57346,u146,s41,0
57347,u144,s34,0
57348,u169,s47,0
57349,u173,s32,0
57350,u23,s18,0
57351,u113,s8,0
57352,u21,s24,0
57353,u3,s43,0
57354,u121,s6,0
57355,u102,s27,0
57356,u42,s24,0
57357,u29,s41,0
57358,u195,s41,0
57359,u52,s30,1
57360,u66,s33,0
57361,u138,s38,0
57362,u22,s27,0
57363,u115,s10,0
57364,u90,s32,0
57365,u109,s1,0
57366,u139,s6,0
57367,u65,s30,0
57368,u178,s32,0
57369,u75,s6,0
57370,u72,s28,0
57371,u79,s18,0
57372,u165,s32,0
57373,u24,s20,0
57374,u113,s42,0
57375,u40,s4,0
57376,u81,s3,0
57377,u180,s7,0
57378,u2,s44,1
57379,u55,s34,0
57380,u171,s14,0
57381,u152,s12,0
57382,u168,s26,0
57383,u18,s48,0
57384,u159,s32,1
57385,u185,s9,0
57386,u18,s30,0
57387,u121,s14,0
57388,u121,s36,0
57389,u4,s41,0
57390,u60,s24,1
57391,u116,s49,0
57392,u141,s12,0
57393,u21,s8,0
57394,u73,s2,0
57395,u86,s6,0
57396,u161,s13,0
57397,u85,s22,0
57398,u116,s3,0
57399,u40,s22,1
57400,u100,s42,0
57401,u114,s34,0
57402,u93,s45,0
57403,u83,s42,0
57404,u185,s41,0
57405,u117,s49,0
57406,u187,s34,0
57407,u139,s3,0
57408,u157,s35,0
57409,u143,s47,0
57410,u48,s17,0
57411,u144,s30,0
57412,u175,s6,0
57413,u157,s5,0
57414,u53,s42,0
57415,u74,s15,0
57416,u28,s17,0
57417,u147,s48,0
57418,u93,s45,0
57419,u50,s15,0
57420,u18,s21,1
57421,u63,s34,0
57422,u40,s6,0
57423,u13,s22,0
57424,u97,s48,0
57425,u159,s41,0
57426,u124,s6,0
57427,u151,s9,0
57428,u48,s19,1
57429,u161,s28,0
57430,u145,s32,1
57431,u161,s34,1
57432,u81,s32,0
57433,u124,s12,1
57434,u147,s40,0
57435,u106,s38,0
57436,u199,s18,0
57437,u176,s13,0
57438,u131,s5,0
57439,u192,s30,0
57440,u0,s9,0
57441,u34,s39,0
57442,u34,s27,1
57443,u60,s17,0
57444,u3,s28,0
57445,u9,s32,0
57446,u111,s4,0
57447,u142,s29,0
57448,u113,s47,0
57449,u24,s34,0
57450,u177,s7,0
57451,u188,s41,0
57452,u166,s15,0
57453,u125,s32,0
57454,u35,s3,0
57455,u12,s22,0
57456,u171,s37,0
57457,u129,s23,0
57458,u76,s13,0
57459,u173,s27,0
57460,u163,s18,1
57461,u107,s30,0
57462,u77,s9,0
57463,u76,s49,0
57464,u148,s49,1
57465,u40,s48,1
57466,u189,s48,0
57467,u72,s18,1
57468,u103,s25,0
57469,u177,s27,0
57470,u129,s8,0
57471,u71,s42,0
57472,u101,s38,0
57473,u33,s3,1
57474,u37,s30,0
57475,u127,s17,0
57476,u55,s48,0
57477,u25,s6,0
57478,u189,s12,0
57479,u48,s11,0
57480,u176,s35,1
57481,u139,s45,1
57482,u99,s8,0
57483,u21,s36,0
57484,u19,s19,0
57485,u167,s2,1
57486,u105,s24,1
57487,u144,s34,0
57488,u33,s9,1
57489,u150,s13,0
57490,u42,s6,0
57491,u177,s39,0
57492,u11,s10,0
57493,u95,s16,1
57494,u52,s18,0
57495,u128,s42,0
57496,u88,s31,0
57497,u121,s13,0
57498,u126,s10,1
57499,u9,s31,0
57500,u121,s42,0
57501,u160,s29,0
57502,u95,s42,1
57503,u20,s13,0
57504,u108,s6,0
57505,u66,s9,1
57506,u186,s19,0
57507,u9,s8,0
57508,u123,s10,1
57509,u84,s49,0
57510,u59,s18,0
57511,u7,s37,0
57512,u58,s24,0
57513,u42,s38,0
57514,u56,s4,0
57515,u128,s23,0
57516,u85,s28,0
57517,u91,s14,0
57518,u181,s1,0
57519,u196,s16,0
57520,u149,s3,0
57521,u64,s37,0
57522,u120,s3,0
57523,u81,s35,0
57524,u46,s12,0
57525,u73,s8,0
57526,u75,s27,1
57527,u171,s47,0
57528,u198,s24,0
57529,u197,s48,0
